Player,Team,Pos,Age,Club,Club_country,date,hour,category,opponent,Match_played,Starts,Minutes_played,Gls,Ast,Shots,shots_on_target,CrdY,CrdR,tackles_made,successful_tackles,interceptions,Blocks,fouls_commited,own_goal,pass_comp,pass_attempt,successful_dribbles,offside
Abdulellah Al-Malki,SAUDI ARABIA,MF,27,Al-Hilal,sa,30 NOV 2022,20 : 00,Group C,MEXICO,2,2,174,0,0,2,0,2,0,3.0,1,2,3.0,8,0,66.0,84.0,0.0,0
Abdulellah Al-Malki,SAUDI ARABIA,MF,27,Al-Hilal,sa,22 NOV 2022,11 : 00,Group C,ARGENTINA,2,2,174,0,0,2,0,2,0,3.0,1,2,3.0,8,0,66.0,84.0,0.0,0
Abdulellah Al-Malki,SAUDI ARABIA,MF,27,Al-Hilal,sa,26 NOV 2022,14 : 00,Group C,POLAND,2,2,174,0,0,2,0,2,0,3.0,1,2,3.0,8,0,66.0,84.0,0.0,0
Sultan Al-Ghanam,SAUDI ARABIA,"DF,MF",28,Al-Nassr,sa,30 NOV 2022,20 : 00,Group C,MEXICO,3,1,126,0,0,2,0,0,0,0.0,0,2,3.0,2,0,34.0,52.0,0.0,1
Sultan Al-Ghanam,SAUDI ARABIA,"DF,MF",28,Al-Nassr,sa,22 NOV 2022,11 : 00,Group C,ARGENTINA,3,1,126,0,0,2,0,0,0,0.0,0,2,3.0,2,0,34.0,52.0,0.0,1
Sultan Al-Ghanam,SAUDI ARABIA,"DF,MF",28,Al-Nassr,sa,26 NOV 2022,14 : 00,Group C,POLAND,3,1,126,0,0,2,0,0,0,0.0,0,2,3.0,2,0,34.0,52.0,0.0,1
Yasser Al-Shahrani,SAUDI ARABIA,DF,30,Al-Hilal,sa,30 NOV 2022,20 : 00,Group C,MEXICO,1,1,89,0,0,0,0,0,0,3.0,1,6,0.0,1,0,13.0,29.0,0.0,0
Yasser Al-Shahrani,SAUDI ARABIA,DF,30,Al-Hilal,sa,22 NOV 2022,11 : 00,Group C,ARGENTINA,1,1,89,0,0,0,0,0,0,3.0,1,6,0.0,1,0,13.0,29.0,0.0,0
Yasser Al-Shahrani,SAUDI ARABIA,DF,30,Al-Hilal,sa,26 NOV 2022,14 : 00,Group C,POLAND,1,1,89,0,0,0,0,0,0,3.0,1,6,0.0,1,0,13.0,29.0,0.0,0
Mohammed Al-Breik,SAUDI ARABIA,DF,29,Al-Hilal,sa,30 NOV 2022,20 : 00,Group C,MEXICO,2,1,65,0,0,2,1,0,0,1.0,0,1,2.0,0,0,39.0,48.0,0.0,0
Mohammed Al-Breik,SAUDI ARABIA,DF,29,Al-Hilal,sa,22 NOV 2022,11 : 00,Group C,ARGENTINA,2,1,65,0,0,2,1,0,0,1.0,0,1,2.0,0,0,39.0,48.0,0.0,0
Mohammed Al-Breik,SAUDI ARABIA,DF,29,Al-Hilal,sa,26 NOV 2022,14 : 00,Group C,POLAND,2,1,65,0,0,2,1,0,0,1.0,0,1,2.0,0,0,39.0,48.0,0.0,0
Ali Al Hassan,SAUDI ARABIA,MF,25,Al-Nassr,sa,30 NOV 2022,20 : 00,Group C,MEXICO,1,1,45,0,0,1,0,1,0,2.0,1,0,2.0,2,0,4.0,7.0,0.0,0
Ali Al Hassan,SAUDI ARABIA,MF,25,Al-Nassr,sa,22 NOV 2022,11 : 00,Group C,ARGENTINA,1,1,45,0,0,1,0,1,0,2.0,1,0,2.0,2,0,4.0,7.0,0.0,0
Ali Al Hassan,SAUDI ARABIA,MF,25,Al-Nassr,sa,26 NOV 2022,14 : 00,Group C,POLAND,1,1,45,0,0,1,0,1,0,2.0,1,0,2.0,2,0,4.0,7.0,0.0,0
Sami Al-Najei,SAUDI ARABIA,MF,25,Al-Nassr,sa,30 NOV 2022,20 : 00,Group C,MEXICO,1,1,45,0,0,0,0,0,0,0.0,0,0,1.0,0,0,13.0,21.0,0.0,0
Sami Al-Najei,SAUDI ARABIA,MF,25,Al-Nassr,sa,22 NOV 2022,11 : 00,Group C,ARGENTINA,1,1,45,0,0,0,0,0,0,0.0,0,0,1.0,0,0,13.0,21.0,0.0,0
Sami Al-Najei,SAUDI ARABIA,MF,25,Al-Nassr,sa,26 NOV 2022,14 : 00,Group C,POLAND,1,1,45,0,0,0,0,0,0,0.0,0,0,1.0,0,0,13.0,21.0,0.0,0
Salman Al-Faraj,SAUDI ARABIA,MF,32,Al-Hilal,sa,30 NOV 2022,20 : 00,Group C,MEXICO,1,1,44,0,0,0,0,0,0,1.0,0,0,2.0,0,0,12.0,16.0,0.0,0
Salman Al-Faraj,SAUDI ARABIA,MF,32,Al-Hilal,sa,22 NOV 2022,11 : 00,Group C,ARGENTINA,1,1,44,0,0,0,0,0,0,1.0,0,0,2.0,0,0,12.0,16.0,0.0,0
Salman Al-Faraj,SAUDI ARABIA,MF,32,Al-Hilal,sa,26 NOV 2022,14 : 00,Group C,POLAND,1,1,44,0,0,0,0,0,0,1.0,0,0,2.0,0,0,12.0,16.0,0.0,0
Nawaf Al Abed,SAUDI ARABIA,MF,32,Al-Shabab,sa,30 NOV 2022,20 : 00,Group C,MEXICO,2,0,88,0,0,2,0,1,0,0.0,0,1,0.0,2,0,33.0,39.0,1.0,0
Nawaf Al Abed,SAUDI ARABIA,MF,32,Al-Shabab,sa,22 NOV 2022,11 : 00,Group C,ARGENTINA,2,0,88,0,0,2,0,1,0,0.0,0,1,0.0,2,0,33.0,39.0,1.0,0
Nawaf Al Abed,SAUDI ARABIA,MF,32,Al-Shabab,sa,26 NOV 2022,14 : 00,Group C,POLAND,2,0,88,0,0,2,0,1,0,0.0,0,1,0.0,2,0,33.0,39.0,1.0,0
Riyadh Sharahili,SAUDI ARABIA,MF,29,Abha,sa,30 NOV 2022,20 : 00,Group C,MEXICO,1,0,54,0,0,0,0,0,0,0.0,0,2,1.0,4,0,14.0,17.0,1.0,0
Riyadh Sharahili,SAUDI ARABIA,MF,29,Abha,sa,22 NOV 2022,11 : 00,Group C,ARGENTINA,1,0,54,0,0,0,0,0,0,0.0,0,2,1.0,4,0,14.0,17.0,1.0,0
Riyadh Sharahili,SAUDI ARABIA,MF,29,Abha,sa,26 NOV 2022,14 : 00,Group C,POLAND,1,0,54,0,0,0,0,0,0,0.0,0,2,1.0,4,0,14.0,17.0,1.0,0
Abdullah Madu,SAUDI ARABIA,"DF,MF",28,Al-Nassr,sa,30 NOV 2022,20 : 00,Group C,MEXICO,1,0,45,0,0,0,0,1,0,1.0,0,0,3.0,1,0,5.0,13.0,0.0,0
Abdullah Madu,SAUDI ARABIA,"DF,MF",28,Al-Nassr,sa,22 NOV 2022,11 : 00,Group C,ARGENTINA,1,0,45,0,0,0,0,1,0,1.0,0,0,3.0,1,0,5.0,13.0,0.0,0
Abdullah Madu,SAUDI ARABIA,"DF,MF",28,Al-Nassr,sa,26 NOV 2022,14 : 00,Group C,POLAND,1,0,45,0,0,0,0,1,0,1.0,0,0,3.0,1,0,5.0,13.0,0.0,0
Abdulrahman Al-Aboud,SAUDI ARABIA,"MF,DF",27,Al-Ittihad,sa,30 NOV 2022,20 : 00,Group C,MEXICO,2,0,35,0,0,1,0,0,0,3.0,3,0,0.0,0,0,8.0,13.0,0.0,0
Abdulrahman Al-Aboud,SAUDI ARABIA,"MF,DF",27,Al-Ittihad,sa,22 NOV 2022,11 : 00,Group C,ARGENTINA,2,0,35,0,0,1,0,0,0,3.0,3,0,0.0,0,0,8.0,13.0,0.0,0
Abdulrahman Al-Aboud,SAUDI ARABIA,"MF,DF",27,Al-Ittihad,sa,26 NOV 2022,14 : 00,Group C,POLAND,2,0,35,0,0,1,0,0,0,3.0,3,0,0.0,0,0,8.0,13.0,0.0,0
Nasser Al-Dawsari,SAUDI ARABIA,FW,23,Al-Hilal,sa,30 NOV 2022,20 : 00,Group C,MEXICO,1,0,5,0,0,0,0,0,0,2.0,1,0,0.0,1,0,11.0,11.0,0.0,0
Nasser Al-Dawsari,SAUDI ARABIA,FW,23,Al-Hilal,sa,22 NOV 2022,11 : 00,Group C,ARGENTINA,1,0,5,0,0,0,0,0,0,2.0,1,0,0.0,1,0,11.0,11.0,0.0,0
Nasser Al-Dawsari,SAUDI ARABIA,FW,23,Al-Hilal,sa,26 NOV 2022,14 : 00,Group C,POLAND,1,0,5,0,0,0,0,0,0,2.0,1,0,0.0,1,0,11.0,11.0,0.0,0
Hattan Bahebri,SAUDI ARABIA,MF,29,Al-Shabab,sa,30 NOV 2022,20 : 00,Group C,MEXICO,2,0,4,0,1,0,0,1,0,0.0,0,0,0.0,2,0,4.0,7.0,0.0,0
Hattan Bahebri,SAUDI ARABIA,MF,29,Al-Shabab,sa,22 NOV 2022,11 : 00,Group C,ARGENTINA,2,0,4,0,1,0,0,1,0,0.0,0,0,0.0,2,0,4.0,7.0,0.0,0
Hattan Bahebri,SAUDI ARABIA,MF,29,Al-Shabab,sa,26 NOV 2022,14 : 00,Group C,POLAND,2,0,4,0,1,0,0,1,0,0.0,0,0,0.0,2,0,4.0,7.0,0.0,0
Asiri Haitham,SAUDI ARABIA,FW,21,Al-Ahli,sa,30 NOV 2022,20 : 00,Group C,MEXICO,1,0,2,0,0,0,0,0,0,0.0,0,0,2.0,1,0,1.0,2.0,0.0,0
Asiri Haitham,SAUDI ARABIA,FW,21,Al-Ahli,sa,22 NOV 2022,11 : 00,Group C,ARGENTINA,1,0,2,0,0,0,0,0,0,0.0,0,0,2.0,1,0,1.0,2.0,0.0,0
Asiri Haitham,SAUDI ARABIA,FW,21,Al-Ahli,sa,26 NOV 2022,14 : 00,Group C,POLAND,1,0,2,0,0,0,0,0,0,0.0,0,0,2.0,1,0,1.0,2.0,0.0,0
Majid Hosseini,IR IRAN,DF,25,Kayserispor,tr,,,,,3,3,270,0,0,0,0,1,0,7.0,4,6,3.0,4,0,86.0,106.0,0.0,1
Morteza Pouraliganji,IR IRAN,DF,30,Persepolis,ir,,,,,3,3,270,0,0,2,0,1,0,2.0,2,6,5.0,5,0,92.0,128.0,0.0,0
Mehdi Taremi,IR IRAN,FW,29,Porto,pt,,,,,3,3,270,2,1,5,1,0,0,4.0,3,2,5.0,5,0,58.0,78.0,1.0,1
Ehsan Hajsafi,IR IRAN,"MF,DF",32,AEK Athens,gr,,,,,3,3,237,0,0,1,0,0,0,6.0,3,2,3.0,1,0,61.0,98.0,0.0,0
Ahmad Nourollahi,IR IRAN,MF,29,Al-Ahli Dubai FC,ae,,,,,3,3,223,0,0,5,1,0,0,4.0,3,6,3.0,2,0,35.0,54.0,1.0,0
Milad Mohammadi,IR IRAN,DF,28,AEK Athens,gr,,,,,3,3,196,0,0,0,0,0,0,10.0,3,1,2.0,2,0,44.0,68.0,0.0,0
Saeid Ezatolahi,IR IRAN,MF,25,Vejle BK,dk,,,,,3,2,217,0,0,3,1,0,0,6.0,1,2,3.0,2,0,66.0,88.0,0.0,0
Ali Gholizadeh,IR IRAN,"MF,FW",26,Charleroi,be,,,,,3,2,199,0,1,1,0,0,0,0.0,0,3,5.0,3,0,46.0,72.0,4.0,2
Ramin Rezaeian,IR IRAN,DF,32,Sepahan,ir,,,,,2,2,180,1,0,2,1,1,0,7.0,5,3,1.0,2,0,73.0,105.0,1.0,0
Sardar Azmoun,IR IRAN,FW,27,Leverkusen,de,,,,,3,2,126,0,0,5,3,0,0,0.0,0,0,0.0,1,0,18.0,30.0,0.0,1
Alireza Beiranvand,IR IRAN,GK,29,Persepolis,ir,,,,,2,2,109,0,0,0,0,0,0,0.0,0,0,0.0,0,0,20.0,31.0,0.0,0
Hossein Hosseini,IR IRAN,GK,29,Esteghlal,ir,,,,,2,1,161,0,0,0,0,0,0,0.0,0,0,0.0,0,0,23.0,47.0,0.0,0
Ali Karimi,IR IRAN,MF,28,Kayserispor,tr,,,,,3,1,99,0,0,0,0,0,0,3.0,3,3,0.0,4,0,34.0,45.0,0.0,0
Sadegh Moharrami,IR IRAN,DF,26,Dinamo Zagreb,hr,,,,,1,1,90,0,0,0,0,0,0,1.0,1,1,1.0,2,0,18.0,26.0,1.0,0
Alireza Jahanbakhsh,IR IRAN,MF,28,Feyenoord,nl,,,,,2,1,59,0,0,3,0,2,0,1.0,1,1,2.0,2,0,11.0,17.0,1.0,0
Roozbeh Cheshmi,IR IRAN,"DF,MF",28,Esteghlal,ir,,,,,2,1,58,1,0,1,1,0,0,0.0,0,2,1.0,1,0,7.0,11.0,0.0,0
Mehdi Torabi,IR IRAN,MF,27,Persepolis,ir,,,,,3,0,62,0,0,2,0,0,0,1.0,0,2,1.0,0,0,30.0,37.0,1.0,0
Saman Ghoddos,IR IRAN,MF,28,Brentford,eng,,,,,1,0,45,0,0,1,0,0,0,1.0,0,0,0.0,1,0,15.0,20.0,0.0,0
Hossein Kanaanizadegan,IR IRAN,DF,28,Al Ahli SC,qa,,,,,1,0,45,0,0,0,0,1,0,0.0,0,1,1.0,0,0,8.0,11.0,0.0,0
Karim Ansarifard,IR IRAN,"FW,MF",32,AC Omonia,cy,,,,,2,0,35,0,0,1,0,0,0,0.0,0,1,1.0,0,0,4.0,5.0,0.0,1
Abolfazl Jalali,IR IRAN,DF,23,Esteghlal,ir,,,,,1,0,19,0,0,0,0,1,0,0.0,0,0,0.0,1,0,20.0,29.0,1.0,0
Óscar Duarte,COSTA RICA,DF,33,Al-Wehda,sa,01 DEC 2022,20 : 00,Group E,GERMANY,3,3,270,0,0,0,0,1,0,4.0,2,6,3.0,1,0,68.0,98.0,0.0,0
Óscar Duarte,COSTA RICA,DF,33,Al-Wehda,sa,23 NOV 2022,17 : 00,Group E,SPAIN,3,3,270,0,0,0,0,1,0,4.0,2,6,3.0,1,0,68.0,98.0,0.0,0
Óscar Duarte,COSTA RICA,DF,33,Al-Wehda,sa,27 NOV 2022,11 : 00,Group E,JAPAN,3,3,270,0,0,0,0,1,0,4.0,2,6,3.0,1,0,68.0,98.0,0.0,0
Keylor Navas,COSTA RICA,GK,35,Paris S-G,fr,01 DEC 2022,20 : 00,Group E,GERMANY,3,3,270,0,0,0,0,0,0,1.0,0,1,0.0,0,0,61.0,102.0,0.0,0
Keylor Navas,COSTA RICA,GK,35,Paris S-G,fr,23 NOV 2022,17 : 00,Group E,SPAIN,3,3,270,0,0,0,0,0,0,1.0,0,1,0.0,0,0,61.0,102.0,0.0,0
Keylor Navas,COSTA RICA,GK,35,Paris S-G,fr,27 NOV 2022,11 : 00,Group E,JAPAN,3,3,270,0,0,0,0,0,0,1.0,0,1,0.0,0,0,61.0,102.0,0.0,0
Joel Campbell,COSTA RICA,"FW,MF",29,León,mx,01 DEC 2022,20 : 00,Group E,GERMANY,3,3,269,0,0,1,0,1,0,9.0,5,0,3.0,3,0,104.0,138.0,6.0,3
Joel Campbell,COSTA RICA,"FW,MF",29,León,mx,23 NOV 2022,17 : 00,Group E,SPAIN,3,3,269,0,0,1,0,1,0,9.0,5,0,3.0,3,0,104.0,138.0,6.0,3
Joel Campbell,COSTA RICA,"FW,MF",29,León,mx,27 NOV 2022,11 : 00,Group E,JAPAN,3,3,269,0,0,1,0,1,0,9.0,5,0,3.0,3,0,104.0,138.0,6.0,3
Yeltsin Tejeda,COSTA RICA,MF,30,Club Sport Herediano,cr,01 DEC 2022,20 : 00,Group E,GERMANY,3,3,269,1,1,2,2,0,0,4.0,2,1,7.0,0,0,78.0,99.0,0.0,0
Yeltsin Tejeda,COSTA RICA,MF,30,Club Sport Herediano,cr,23 NOV 2022,17 : 00,Group E,SPAIN,3,3,269,1,1,2,2,0,0,4.0,2,1,7.0,0,0,78.0,99.0,0.0,0
Yeltsin Tejeda,COSTA RICA,MF,30,Club Sport Herediano,cr,27 NOV 2022,11 : 00,Group E,JAPAN,3,3,269,1,1,2,2,0,0,4.0,2,1,7.0,0,0,78.0,99.0,0.0,0
Bryan Oviedo,COSTA RICA,DF,32,Real Salt Lake,us,01 DEC 2022,20 : 00,Group E,GERMANY,3,3,260,0,0,0,0,0,0,6.0,5,3,3.0,2,0,67.0,89.0,0.0,1
Bryan Oviedo,COSTA RICA,DF,32,Real Salt Lake,us,23 NOV 2022,17 : 00,Group E,SPAIN,3,3,260,0,0,0,0,0,0,6.0,5,3,3.0,2,0,67.0,89.0,0.0,1
Bryan Oviedo,COSTA RICA,DF,32,Real Salt Lake,us,27 NOV 2022,11 : 00,Group E,JAPAN,3,3,260,0,0,0,0,0,0,6.0,5,3,3.0,2,0,67.0,89.0,0.0,1
Keysher Fuller,COSTA RICA,"DF,MF",27,Club Sport Herediano,cr,01 DEC 2022,20 : 00,Group E,GERMANY,3,3,253,1,0,3,2,0,0,4.0,4,3,2.0,2,0,44.0,63.0,1.0,2
Keysher Fuller,COSTA RICA,"DF,MF",27,Club Sport Herediano,cr,23 NOV 2022,17 : 00,Group E,SPAIN,3,3,253,1,0,3,2,0,0,4.0,4,3,2.0,2,0,44.0,63.0,1.0,2
Keysher Fuller,COSTA RICA,"DF,MF",27,Club Sport Herediano,cr,27 NOV 2022,11 : 00,Group E,JAPAN,3,3,253,1,0,3,2,0,0,4.0,4,3,2.0,2,0,44.0,63.0,1.0,2
Celso Borges,COSTA RICA,MF,34,Liga Deportiva Alajuelense,cr,01 DEC 2022,20 : 00,Group E,GERMANY,3,3,249,0,0,0,0,1,0,5.0,1,4,8.0,2,0,98.0,120.0,2.0,0
Celso Borges,COSTA RICA,MF,34,Liga Deportiva Alajuelense,cr,23 NOV 2022,17 : 00,Group E,SPAIN,3,3,249,0,0,0,0,1,0,5.0,1,4,8.0,2,0,98.0,120.0,2.0,0
Celso Borges,COSTA RICA,MF,34,Liga Deportiva Alajuelense,cr,27 NOV 2022,11 : 00,Group E,JAPAN,3,3,249,0,0,0,0,1,0,5.0,1,4,8.0,2,0,98.0,120.0,2.0,0
Kendall Waston,COSTA RICA,DF,34,Deportivo Saprissa,cr,01 DEC 2022,20 : 00,Group E,GERMANY,3,2,225,0,0,1,1,0,0,7.0,4,5,2.0,1,0,57.0,71.0,0.0,0
Kendall Waston,COSTA RICA,DF,34,Deportivo Saprissa,cr,23 NOV 2022,17 : 00,Group E,SPAIN,3,2,225,0,0,1,1,0,0,7.0,4,5,2.0,1,0,57.0,71.0,0.0,0
Kendall Waston,COSTA RICA,DF,34,Deportivo Saprissa,cr,27 NOV 2022,11 : 00,Group E,JAPAN,3,2,225,0,0,1,1,0,0,7.0,4,5,2.0,1,0,57.0,71.0,0.0,0
Francisco Calvo,COSTA RICA,DF,29,Konyaspor,tr,01 DEC 2022,20 : 00,Group E,GERMANY,2,2,180,0,0,1,0,2,0,7.0,4,2,3.0,6,0,86.0,104.0,2.0,1
Francisco Calvo,COSTA RICA,DF,29,Konyaspor,tr,23 NOV 2022,17 : 00,Group E,SPAIN,2,2,180,0,0,1,0,2,0,7.0,4,2,3.0,6,0,86.0,104.0,2.0,1
Francisco Calvo,COSTA RICA,DF,29,Konyaspor,tr,27 NOV 2022,11 : 00,Group E,JAPAN,2,2,180,0,0,1,0,2,0,7.0,4,2,3.0,6,0,86.0,104.0,2.0,1
Anthony Contreras,COSTA RICA,"FW,MF",22,Club Sport Herediano,cr,01 DEC 2022,20 : 00,Group E,GERMANY,3,2,125,0,0,0,0,1,0,5.0,2,1,0.0,1,0,15.0,26.0,0.0,0
Anthony Contreras,COSTA RICA,"FW,MF",22,Club Sport Herediano,cr,23 NOV 2022,17 : 00,Group E,SPAIN,3,2,125,0,0,0,0,1,0,5.0,2,1,0.0,1,0,15.0,26.0,0.0,0
Anthony Contreras,COSTA RICA,"FW,MF",22,Club Sport Herediano,cr,27 NOV 2022,11 : 00,Group E,JAPAN,3,2,125,0,0,0,0,1,0,5.0,2,1,0.0,1,0,15.0,26.0,0.0,0
Jewison Bennette,COSTA RICA,MF,17,Sunderland,eng,01 DEC 2022,20 : 00,Group E,GERMANY,3,1,103,0,0,1,0,0,0,0.0,0,0,2.0,0,0,11.0,14.0,1.0,2
Jewison Bennette,COSTA RICA,MF,17,Sunderland,eng,23 NOV 2022,17 : 00,Group E,SPAIN,3,1,103,0,0,1,0,0,0,0.0,0,0,2.0,0,0,11.0,14.0,1.0,2
Jewison Bennette,COSTA RICA,MF,17,Sunderland,eng,27 NOV 2022,11 : 00,Group E,JAPAN,3,1,103,0,0,1,0,0,0,0.0,0,0,2.0,0,0,11.0,14.0,1.0,2
Brandon Aguilera,COSTA RICA,MF,18,Asociación Deportiva Guanacasteca,cr,01 DEC 2022,20 : 00,Group E,GERMANY,3,1,90,0,0,0,0,0,0,2.0,0,1,1.0,2,0,27.0,38.0,2.0,1
Brandon Aguilera,COSTA RICA,MF,18,Asociación Deportiva Guanacasteca,cr,23 NOV 2022,17 : 00,Group E,SPAIN,3,1,90,0,0,0,0,0,0,2.0,0,1,1.0,2,0,27.0,38.0,2.0,1
Brandon Aguilera,COSTA RICA,MF,18,Asociación Deportiva Guanacasteca,cr,27 NOV 2022,11 : 00,Group E,JAPAN,3,1,90,0,0,0,0,0,0,2.0,0,1,1.0,2,0,27.0,38.0,2.0,1
Juan Pablo Vargas,COSTA RICA,DF,27,Millonarios,co,01 DEC 2022,20 : 00,Group E,GERMANY,1,1,90,1,0,2,2,0,0,4.0,3,2,0.0,0,0,19.0,24.0,0.0,0
Juan Pablo Vargas,COSTA RICA,DF,27,Millonarios,co,23 NOV 2022,17 : 00,Group E,SPAIN,1,1,90,1,0,2,2,0,0,4.0,3,2,0.0,0,0,19.0,24.0,0.0,0
Juan Pablo Vargas,COSTA RICA,DF,27,Millonarios,co,27 NOV 2022,11 : 00,Group E,JAPAN,1,1,90,1,0,2,2,0,0,4.0,3,2,0.0,0,0,19.0,24.0,0.0,0
Johan Venegas,COSTA RICA,"FW,MF",33,Liga Deportiva Alajuelense,cr,01 DEC 2022,20 : 00,Group E,GERMANY,1,1,73,0,0,0,0,0,0,0.0,0,0,0.0,1,0,11.0,14.0,0.0,2
Johan Venegas,COSTA RICA,"FW,MF",33,Liga Deportiva Alajuelense,cr,23 NOV 2022,17 : 00,Group E,SPAIN,1,1,73,0,0,0,0,0,0,0.0,0,0,0.0,1,0,11.0,14.0,0.0,2
Johan Venegas,COSTA RICA,"FW,MF",33,Liga Deportiva Alajuelense,cr,27 NOV 2022,11 : 00,Group E,JAPAN,1,1,73,0,0,0,0,0,0,0.0,0,0,0.0,1,0,11.0,14.0,0.0,2
Gerson Torres,COSTA RICA,MF,24,Club Sport Herediano,cr,01 DEC 2022,20 : 00,Group E,GERMANY,1,1,64,0,0,1,0,0,0,0.0,0,0,1.0,1,0,16.0,16.0,0.0,0
Gerson Torres,COSTA RICA,MF,24,Club Sport Herediano,cr,23 NOV 2022,17 : 00,Group E,SPAIN,1,1,64,0,0,1,0,0,0,0.0,0,0,1.0,1,0,16.0,16.0,0.0,0
Gerson Torres,COSTA RICA,MF,24,Club Sport Herediano,cr,27 NOV 2022,11 : 00,Group E,JAPAN,1,1,64,0,0,1,0,0,0,0.0,0,0,1.0,1,0,16.0,16.0,0.0,0
Carlos Martínez,COSTA RICA,DF,23,AD San Carlos,cr,01 DEC 2022,20 : 00,Group E,GERMANY,1,1,45,0,0,0,0,0,0,1.0,1,1,1.0,1,0,10.0,15.0,0.0,0
Carlos Martínez,COSTA RICA,DF,23,AD San Carlos,cr,23 NOV 2022,17 : 00,Group E,SPAIN,1,1,45,0,0,0,0,0,0,1.0,1,1,1.0,1,0,10.0,15.0,0.0,0
Carlos Martínez,COSTA RICA,DF,23,AD San Carlos,cr,27 NOV 2022,11 : 00,Group E,JAPAN,1,1,45,0,0,0,0,0,0,1.0,1,1,1.0,1,0,10.0,15.0,0.0,0
Youstin Salas,COSTA RICA,"DF,MF",25,Deportivo Saprissa,cr,01 DEC 2022,20 : 00,Group E,GERMANY,2,0,47,0,0,0,0,0,0,5.0,1,0,3.0,0,0,15.0,19.0,1.0,0
Youstin Salas,COSTA RICA,"DF,MF",25,Deportivo Saprissa,cr,23 NOV 2022,17 : 00,Group E,SPAIN,2,0,47,0,0,0,0,0,0,5.0,1,0,3.0,0,0,15.0,19.0,1.0,0
Youstin Salas,COSTA RICA,"DF,MF",25,Deportivo Saprissa,cr,27 NOV 2022,11 : 00,Group E,JAPAN,2,0,47,0,0,0,0,0,0,5.0,1,0,3.0,0,0,15.0,19.0,1.0,0
Bryan Ruiz,COSTA RICA,MF,36,Liga Deportiva Alajuelense,cr,01 DEC 2022,20 : 00,Group E,GERMANY,1,0,30,0,0,0,0,0,0,1.0,1,0,1.0,0,0,8.0,12.0,1.0,0
Bryan Ruiz,COSTA RICA,MF,36,Liga Deportiva Alajuelense,cr,23 NOV 2022,17 : 00,Group E,SPAIN,1,0,30,0,0,0,0,0,0,1.0,1,0,1.0,0,0,8.0,12.0,1.0,0
Bryan Ruiz,COSTA RICA,MF,36,Liga Deportiva Alajuelense,cr,27 NOV 2022,11 : 00,Group E,JAPAN,1,0,30,0,0,0,0,0,0,1.0,1,0,1.0,0,0,8.0,12.0,1.0,0
Álvaro Zamora,COSTA RICA,MF,20,Deportivo Saprissa,cr,01 DEC 2022,20 : 00,Group E,GERMANY,1,0,30,0,0,0,0,0,0,2.0,0,1,0.0,0,0,5.0,5.0,0.0,1
Álvaro Zamora,COSTA RICA,MF,20,Deportivo Saprissa,cr,23 NOV 2022,17 : 00,Group E,SPAIN,1,0,30,0,0,0,0,0,0,2.0,0,1,0.0,0,0,5.0,5.0,0.0,1
Álvaro Zamora,COSTA RICA,MF,20,Deportivo Saprissa,cr,27 NOV 2022,11 : 00,Group E,JAPAN,1,0,30,0,0,0,0,0,0,2.0,0,1,0.0,0,0,5.0,5.0,0.0,1
Rónald Matarrita,COSTA RICA,"DF,MF",27,FC Cincinnati,us,01 DEC 2022,20 : 00,Group E,GERMANY,2,0,26,0,0,0,0,0,0,0.0,0,0,1.0,1,0,18.0,29.0,1.0,0
Rónald Matarrita,COSTA RICA,"DF,MF",27,FC Cincinnati,us,23 NOV 2022,17 : 00,Group E,SPAIN,2,0,26,0,0,0,0,0,0,0.0,0,0,1.0,1,0,18.0,29.0,1.0,0
Rónald Matarrita,COSTA RICA,"DF,MF",27,FC Cincinnati,us,27 NOV 2022,11 : 00,Group E,JAPAN,2,0,26,0,0,0,0,0,0,0.0,0,0,1.0,1,0,18.0,29.0,1.0,0
Daniel Chacón,COSTA RICA,MF,21,CS Cartaginés,cr,01 DEC 2022,20 : 00,Group E,GERMANY,1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,1.0,0.0,0
Daniel Chacón,COSTA RICA,MF,21,CS Cartaginés,cr,23 NOV 2022,17 : 00,Group E,SPAIN,1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,1.0,0.0,0
Daniel Chacón,COSTA RICA,MF,21,CS Cartaginés,cr,27 NOV 2022,11 : 00,Group E,JAPAN,1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,1.0,0.0,0
Roan Wilson,COSTA RICA,MF,20,Municipal Grecia,cr,01 DEC 2022,20 : 00,Group E,GERMANY,1,0,1,0,0,0,0,0,0,0.0,0,0,1.0,0,0,4.0,4.0,0.0,0
Roan Wilson,COSTA RICA,MF,20,Municipal Grecia,cr,23 NOV 2022,17 : 00,Group E,SPAIN,1,0,1,0,0,0,0,0,0,0.0,0,0,1.0,0,0,4.0,4.0,0.0,0
Roan Wilson,COSTA RICA,MF,20,Municipal Grecia,cr,27 NOV 2022,11 : 00,Group E,JAPAN,1,0,1,0,0,0,0,0,0,0.0,0,0,1.0,0,0,4.0,4.0,0.0,0
Joachim Andersen,DENMARK,DF,26,Crystal Palace,eng,22 NOV 2022,14 : 00,Group D,TUNISIA,3,3,270,0,1,4,1,0,0,4.0,2,0,2.0,3,0,198.0,250.0,0.0,0
